ID,Station Name,Total Docks,Docks in Service,Status,Latitude,Longitude,Location
1674190170827532586,Public Rack - Austin Ave & Wrightwood Ave,1,1,In Service,41.927666,-87.775682,"(41.927666, -87.775682)"
1674190170827532590,Public Rack - Austin Blvd & North Ave,1,1,In Service,41.909281,-87.775613,"(41.909281, -87.775613)"
1674190226662107536,Public Rack - Central Ave & George St,1,1,In Service,41.9326579,-87.7662058,"(41.9326579, -87.7662058)"
1674190226662107538,Public Rack - Central Ave & North Ave,1,1,In Service,41.909414,-87.765817,"(41.909414, -87.765817)"
1594046439642845942,California Ave & Winona St,6,6,In Service,41.974712,-87.697852,"(41.974712, -87.697852)"
1594046400988140228,Rockwell St & Cermak Rd,9,9,In Service,41.851644,-87.690621,"(41.851644, -87.690621)"
1594046456822715152,Richmond St & Lincoln Ave,6,6,In Service,41.988281,-87.703034,"(41.988281, -87.703034)"
1594046400988140226,Sacramento Ave & 25th St,9,9,In Service,41.846506,-87.700139,"(41.846506, -87.700139)"
1575949528657471478,Menard Ave & North Ave,9,9,In Service,41.9097167,-87.7702037,"(41.9097167, -87.7702037)"
1594046422462976738,Kedzie Ave & George St,9,9,In Service,41.933886,-87.707262,"(41.933886, -87.707262)"
1575949519568499430,Augusta Blvd & Laramie Ave,9,9,In Service,41.8986607,-87.7554551,"(41.8986607, -87.7554551)"
1594046452527747848,Elston Ave & George St,9,9,In Service,41.934003,-87.690823,"(41.934003, -87.690823)"
1594046392398205628,Albany Ave & Douglas Blvd,9,9,In Service,41.86314,-87.703022,"(41.86314, -87.703022)"
1606778059648526978,Whipple/Irving Park,9,9,In Service,41.954189,-87.704448,"(41.954189, -87.704448)"
1594046409578074834,Francisco Ave & Bloomingdale Ave,9,9,In Service,41.913959,-87.699368,"(41.913959, -87.699368)"
1674190359806093958,Public Rack - Jonathan Y Scammon Public School,1,1,In Service,41.941612,-87.732372,"(41.941612, -87.732372)"
1594046435347878642,Virginia Ave & Catalpa Ave,9,9,In Service,41.9812456,-87.7048924,"(41.9812456, -87.7048924)"
1594046461117682452,Washtenaw Ave & Peterson Ave,9,9,In Service,41.99066,-87.697075,"(41.99066, -87.697075)"
1594046396693172926,Albany Ave & 16th St,9,9,In Service,41.85936,-87.70302,"(41.85936, -87.70302)"
1593766347538293664,Kildare Ave & 47th St,6,6,In Service,41.807526,-87.7308406,"(41.807526, -87.7308406)"
1594046422462976736,Rockwell St & Fletcher St,9,9,In Service,41.938689,-87.692972,"(41.938689, -87.692972)"
1582242298157749812,Francisco Ave & 47th St,9,9,In Service,41.8084245,-87.696619,"(41.8084245, -87.696619)"
1674190338331257438,Public Rack - Harvey Ave & North Ave,3,3,In Service,41.909264,-87.782265,"(41.909264, -87.782265)"
1594046418168009436,Elston Ave & Henderson St,9,9,In Service,41.941499,-87.701051,"(41.941499, -87.701051)"
1594046465420805300,Western Ave & Ardmore Ave,9,9,In Service,41.9867636,-87.6898796,"(41.9867636, -87.6898796)"
1594046379513303716,Sacramento Blvd & Fulton Ave,9,9,In Service,41.886528,-87.70167,"(41.886528, -87.70167)"
1594046383808271020,Washtenaw Ave & Madison St,9,9,In Service,41.881286,-87.69396,"(41.881286, -87.69396)"
1594046388103238324,Mozart St & Jackson Blvd,6,6,In Service,41.877507,-87.6974,"(41.877507, -87.6974)"
1594046439642845944,N Shore Channel Trail & Argyle St,9,9,In Service,41.972177,-87.702749,"(41.972177, -87.702749)"
1594046379513303720,Western Ave & Lake St,6,6,In Service,41.884606,-87.685853,"(41.884606, -87.685853)"
1594046405283107532,Whipple St & Roosevelt Rd,9,9,In Service,41.866554,-87.701329,"(41.866554, -87.701329)"
1594046413873042136,Sacramento Blvd & Addison St,9,9,In Service,41.94609,-87.702988,"(41.94609, -87.702988)"
1594046392398205624,Washtenaw Ave & Polk St,9,9,In Service,41.8711028,-87.693683,"(41.8711028, -87.693683)"
1674190441410472714,Public Rack - Latrobe Ave & Lake St,1,1,In Service,41.887083,-87.756181,"(41.887083, -87.756181)"
1674190458590341928,Public Rack - Lotus Ave & Harrison St,1,1,In Service,41.87298,-87.763267,"(41.87298, -87.763267)"
1674190480065178440,Public Rack - McVicker Ave & Grand Ave,1,1,In Service,41.921251,-87.776662,"(41.921251, -87.776662)"
1674190488655113044,Public Rack - Menard Ave & Belmont Ave,1,1,In Service,41.9384526,-87.7711009,"(41.9384526, -87.7711009)"
1674190488655113046,Public Rack - Menard Ave & Dakin St - midblock,2,2,In Service,41.951732,-87.772005,"(41.951732, -87.772005)"
1674190488655113048,Public Rack - Menard Ave & Grand Ave,1,1,In Service,41.9197904,-87.7709818,"(41.9197904, -87.7709818)"
1674190492950080348,Public Rack - Michele Clark Magnet High School,2,2,In Service,41.872849,-87.753432,"(41.872849, -87.753432)"
1674190527309818772,Public Rack - Narragansett Ave & Fullerton Ave,2,2,In Service,41.92378,-87.7843998,"(41.92378, -87.7843998)"
1674190604619230230,Public Rack - Sacramento Ave & Devon Ave,1,1,In Service,41.997575,-87.704649,"(41.997575, -87.704649)"
98,LaSalle St & Washington St,15,15,In Service,41.882664,-87.63253,"(41.882664, -87.63253)"
1674190145057728766,Public Rack - Abbott Park,2,2,In Service,41.721696,-87.622278,"(41.721696, -87.622278)"
1674190265316813264,Public Rack - Cottage Grove & 86th St,1,1,In Service,41.738409,-87.604822,"(41.738409, -87.604822)"
1674190604619230232,Public Rack - Sacramento Ave & Greenleaf Ave,6,6,In Service,42.009458,-87.704666,"(42.009458, -87.704666)"
1674190402755766970,Public Rack - Keeler Ave & 55th St,1,1,In Service,41.79304,-87.728214,"(41.79304, -87.728214)"
1674190419935636184,Public Rack - King Dr & 83rd St,1,1,In Service,41.743616,-87.61457,"(41.743616, -87.61457)"
1674190604619230234,Public Rack - Sacramento Blvd & Division St,3,3,In Service,41.907928,-87.701479,"(41.907928, -87.701479)"
1674190617504132142,Public Rack - Spencer Elementary Technology Academy,2,2,In Service,41.884655,-87.750498,"(41.884655, -87.750498)"
1674190428525570794,Public Rack - Lafayette Ave & 87th St SW,1,1,In Service,41.736223,-87.626737,"(41.736223, -87.626737)"
1674190428525570800,Public Rack - Lake Park Ave & 44th St,1,1,In Service,41.814697,-87.598006,"(41.814697, -87.598006)"
1674190432820538100,Public Rack - Lake Park Ave & 47th St,1,1,In Service,41.809797,-87.591824,"(41.809797, -87.591824)"
1674190437115505406,Public Rack - Langley Ave & 79th St,2,2,In Service,41.751103,-87.607432,"(41.751103, -87.607432)"
1674190450000407312,Public Rack - Lawrence Ave & 103rd St,1,1,In Service,41.707665,-87.608695,"(41.707665, -87.608695)"
1674190454295374620,Public Rack - Longwood Dr & 95th St,1,1,In Service,41.720921,-87.669585,"(41.720921, -87.669585)"
1594046431052911340,Campbell Ave & Irving Park Rd,9,9,In Service,41.953634,-87.690782,"(41.953634, -87.690782)"
1594046413873042132,Western Ave & Grace St,9,9,In Service,41.95039,-87.688234,"(41.95039, -87.688234)"
1674190454295374622,Public Rack - Loomis Blvd & 83rd St,1,1,In Service,41.743271,-87.658769,"(41.743271, -87.658769)"
1674190458590341922,Public Rack - Loomis St & 87th St,1,1,In Service,41.735465,-87.657585,"(41.735465, -87.657585)"
1561012878716023344,Kildare & Cermak,9,9,In Service,41.851414,-87.73215,"(41.851414, -87.73215)"
1594046448232780546,Troy Ave & 27th St,9,9,In Service,41.84265,-87.70401,"(41.84265, -87.70401)"
1674190162237597978,Public Rack - Ashland Ave & 46th St,1,1,In Service,41.810537,-87.665404,"(41.810537, -87.665404)"
1674190175122499898,Public Rack - Avenue J & 102nd St,2,2,In Service,41.709832,-87.534238,"(41.709832, -87.534238)"
1674190200892303716,Public Rack - Brandon Ave & 91st St,1,1,In Service,41.730218,-87.546758,"(41.730218, -87.546758)"
1674190218072172924,Public Rack - Calumet Ave & 103rd St,1,1,In Service,41.707061,-87.615309,"(41.707061, -87.615309)"
1674190218072172926,Public Rack - Calumet Ave & 133rd St,2,2,In Service,41.653975,-87.614225,"(41.653975, -87.614225)"
1674190222367140232,Public Rack - Central Ave & Adams St,8,8,In Service,41.878264,-87.764886,"(41.878264, -87.764886)"
1674190261021845960,Public Rack - Commercial Ave & 89th St,1,1,In Service,41.733543,-87.551152,"(41.733543, -87.551152)"
1674190269611780562,Public Rack - Cottage Grove Ave & 111th St,1,1,In Service,41.692645,-87.609758,"(41.692645, -87.609758)"
1674190273906747872,Public Rack - Cottage Grove Ave & 92nd St,1,1,In Service,41.727319,-87.604787,"(41.727319, -87.604787)"
1674190175122499894,Public Rack - Austin Branch Chicago Public Library,2,2,In Service,41.889161,-87.765738,"(41.889161, -87.765738)"
1674190183712434502,Public Rack - Avenue O & 118th St,1,1,In Service,41.681136,-87.54029,"(41.681136, -87.54029)"
1674190192302369104,Public Rack - Back of the Yards Park,1,1,In Service,41.804381,-87.657742,"(41.804381, -87.657742)"
1674190222367140228,Public Rack - Canty Elementary School,2,2,In Service,41.947562,-87.829311,"(41.947562, -87.829311)"
1674190239547009456,Public Rack - Christiana Ave & Archer Ave,1,1,In Service,41.81175,-87.707577,"(41.81175, -87.707577)"
1674190261021845962,Public Rack - Corliss Ave & 103rd St,1,1,In Service,41.707622,-87.60355,"(41.707622, -87.60355)"
1674190273906747868,Public Rack - Cottage Grove Ave & 91st St,1,1,In Service,41.72951,-87.603739,"(41.72951, -87.603739)"
1674190295381584396,Public Rack - Ewing Ave & 105th St,1,1,In Service,41.704373,-87.53544,"(41.704373, -87.53544)"
1674190166532565276,Public Rack - Ashland Ave & 71st St,2,2,In Service,41.76577,-87.66433,"(41.76577, -87.66433)"
1674190308266486300,Public Rack - Forrestville Ave & 47th St,1,1,In Service,41.809319,-87.612921,"(41.809319, -87.612921)"
1674190329741322836,Public Rack - Harding Ave & 47th St,1,1,In Service,41.807749,-87.722579,"(41.807749, -87.722579)"
1674190334036290140,Public Rack - Harvard Ave & 103rd St,1,1,In Service,41.706863,-87.631674,"(41.706863, -87.631674)"
1674190368396028570,Public Rack - Kedzie & 103rd St - W,1,1,In Service,41.705247,-87.701424,"(41.705247, -87.701424)"
1674190432820538108,Public Rack - Langley Ave & 105th Pl,2,2,In Service,41.702472,-87.606477,"(41.702472, -87.606477)"
1674190145057728764,Public Rack - 83rd St (Avalon Park) Metra,1,1,In Service,41.743916,-87.598786,"(41.743916, -87.598786)"
1674190157942630676,Public Rack - Archer Park,2,2,In Service,41.803822,-87.73551,"(41.803822, -87.73551)"
1674190183712434504,Public Rack - Avers Ave & Archer Ave,2,2,In Service,41.804487,-87.719584,"(41.804487, -87.719584)"
1674190196597336406,Public Rack - Baltimore Ave & 134th St,1,1,In Service,41.651419,-87.547321,"(41.651419, -87.547321)"
1674190200892303712,Public Rack - Bishop St & 46th St,1,1,In Service,41.80994,-87.661522,"(41.80994, -87.661522)"
1674190200892303714,Public Rack - Bradley Park,1,1,In Service,41.718353,-87.564459,"(41.718353, -87.564459)"
1674190265316813260,Public Rack - Cottage Grove & 84th St,1,1,In Service,41.741957,-87.604839,"(41.741957, -87.604839)"
1674190291086617088,Public Rack - Emerald Ave & 45th St,1,1,In Service,41.812381,-87.644633,"(41.812381, -87.644633)"
1674190303971518998,Public Rack - Ewing Ave & 99th St,2,2,In Service,41.7159614,-87.5351111,"(41.7159614, -87.5351111)"
1674190308266486308,Public Rack - Greenwood Ave & Lake Park Ave,1,1,In Service,41.817372,-87.599576,"(41.817372, -87.599576)"
1674190342626224740,Public Rack - Homan Ave & 111th St,1,1,In Service,41.691578,-87.705842,"(41.691578, -87.705842)"
1674190368396028568,Public Rack - Kedzie & 103rd St - East,1,1,In Service,41.705444,-87.701232,"(41.705444, -87.701232)"
1674190407050734270,Public Rack - Kenneth Ave & 63rd St W,10,10,In Service,41.778404,-87.733951,"(41.778404, -87.733951)"
1674190149352696066,Public Rack - Ada St & 95th St,1,1,In Service,41.72158,-87.65612,"(41.72158, -87.65612)"
1674190179417467202,Public Rack - Avenue M & 132nd St,2,2,In Service,41.655692,-87.537595,"(41.655692, -87.537595)"
1674190372690995868,Public Rack - Kedzie Ave & 54th St - SE,1,1,In Service,41.794326,-87.703471,"(41.794326, -87.703471)"
1674190428525570798,Public Rack - Lafayette Ave & 95th St,10,10,In Service,41.721787,-87.624939,"(41.721787, -87.624939)"
1674190192302369106,Public Rack - Baltimore Ave & 132nd St,1,1,In Service,41.655201,-87.546942,"(41.655201, -87.546942)"
1674190205187271018,Public Rack - Buffalo Ave & 89th St,3,3,In Service,41.73341,-87.54454,"(41.73341, -87.54454)"
1674190226662107534,Public Rack - Central Ave & Corcoran Pl,1,1,In Service,41.887342,-87.765041,"(41.887342, -87.765041)"
1674190269611780570,Public Rack - Cottage Grove Ave & 87th St,1,1,In Service,41.736448,-87.60616,"(41.736448, -87.60616)"
1674190295381584392,Public Rack - Ewing Ave & 101st St,1,1,In Service,41.7117328,-87.5350591,"(41.7117328, -87.5350591)"
1674190299676551700,Public Rack - Ewing Ave & 96th St N,1,1,In Service,41.7215552,-87.5356904,"(41.7215552, -87.5356904)"
1674190338331257442,Public Rack - Hiawatha Park,1,1,In Service,41.944068,-87.827302,"(41.944068, -87.827302)"
1674190346921192044,Public Rack - Houston Ave & 131st St,10,10,In Service,41.656961,-87.548521,"(41.656961, -87.548521)"
1674190351216159354,Public Rack - Indiana Ave & 111th St,9,9,In Service,41.692535,-87.617711,"(41.692535, -87.617711)"
1674190372690995870,Public Rack - Kedzie Ave & 54th St - SW,1,1,In Service,41.795222,-87.703719,"(41.795222, -87.703719)"
1674190411345701582,Public Rack - Kildare Ave & Washignton Blvd,1,1,In Service,41.881838,-87.733661,"(41.881838, -87.733661)"
1674190419935636190,Public Rack - Komensky Ave & 59th St,1,1,In Service,41.786049,-87.723645,"(41.786049, -87.723645)"
1674190205187271016,Public Rack - Buffalo Ave & 133rd St,2,2,In Service,41.65428,-87.543539,"(41.65428, -87.543539)"
1674190578849426418,Public Rack - Pulaski Rd & 40th St,2,2,In Service,41.81864,-87.72428,"(41.81864, -87.72428)"
1674190149352696064,Public Rack - Ada St & 117th St,1,1,In Service,41.681128,-87.655064,"(41.681128, -87.655064)"
1674190162237597974,Public Rack - Ashland Ave & 45th St,1,1,In Service,41.811958,-87.664862,"(41.811958, -87.664862)"
1674190179417467196,Public Rack - Avenue J & 106th St,1,1,In Service,41.70261,-87.533531,"(41.70261, -87.533531)"
1674190179417467200,Public Rack - Avenue J & 112th St,2,2,In Service,41.691844,-87.534181,"(41.691844, -87.534181)"
1674190209482238318,Public Rack - Burnside Academy,2,2,In Service,41.728525,-87.608231,"(41.728525, -87.608231)"
1674190213777205626,Public Rack - California Ave & Pershing Rd,10,10,In Service,41.822632,-87.695024,"(41.822632, -87.695024)"
1674190218072172928,Public Rack - Calumet Ave & 51st St,1,1,In Service,41.802221,-87.618457,"(41.802221, -87.618457)"
1674190265316813262,Public Rack - Cottage Grove & 85th St,1,1,In Service,41.740086,-87.604743,"(41.740086, -87.604743)"
1674190166532565282,Public Rack - Ashland Ave & 76th St,2,2,In Service,41.75596,-87.66391,"(41.75596, -87.66391)"
1674190282496682478,Public Rack - Eberhart Ave & 131st St,2,2,In Service,41.65759,-87.610713,"(41.65759, -87.610713)"
1674190381280930478,Public Rack - Kedzie Ave & Archer Ave,2,2,In Service,41.81359,-87.70478,"(41.81359, -87.70478)"
1674190278201715172,Public Rack - Damen Ave & 47th St,1,1,In Service,41.808884,-87.67513,"(41.808884, -87.67513)"
1674190303971519000,Public Rack - Ewing Ave & Indianapolis Ave,1,1,In Service,41.712353,-87.53545,"(41.712353, -87.53545)"
1674190312561453608,Public Rack - Halsted St & 102nd St,1,1,In Service,41.70794,-87.643177,"(41.70794, -87.643177)"
1674190346921192048,Public Rack - Houston Ave & 91st St,1,1,In Service,41.729964,-87.549645,"(41.729964, -87.549645)"
1674190355511126658,Public Rack - Jeffery Blvd & 83rd St,1,1,In Service,41.744345,-87.575043,"(41.744345, -87.575043)"
1674190359806093962,Public Rack - Justine St & 87th St,1,1,In Service,41.736019,-87.66243,"(41.736019, -87.66243)"
1674190398460799668,Public Rack - Kedzie Ave & Pershing Rd,1,1,In Service,41.822897,-87.704154,"(41.822897, -87.704154)"
1674190157942630668,Public Rack - Albany Ave & 111th St - NW,1,1,In Service,41.691669,-87.698507,"(41.691669, -87.698507)"
1674190162237597976,Public Rack - Ashland Ave & 45th St  S,1,1,In Service,41.811169,-87.66474,"(41.811169, -87.66474)"
1674190192302369108,Public Rack - Baltimore Ave & 133rd St,2,2,In Service,41.653444,-87.547004,"(41.653444, -87.547004)"
1674190205187271014,Public Rack - Brighton Park Branch Chicago Library,2,2,In Service,41.815242,-87.702651,"(41.815242, -87.702651)"
1674190222367140236,Public Rack - Central Ave & Congress Pkwy,2,2,In Service,41.87369,-87.764746,"(41.87369, -87.764746)"
1674190291086617084,Public Rack - Ellis Ave & Doty Ave,2,2,In Service,41.659119,-87.597052,"(41.659119, -87.597052)"
1674190299676551698,Public Rack - Ewing Ave & 112th St,1,1,In Service,41.691979,-87.534912,"(41.691979, -87.534912)"
1674190321151388222,Public Rack - Halsted St & 95th St - SW,1,1,In Service,41.720964,-87.643447,"(41.720964, -87.643447)"
1674190334036290138,Public Rack - Harriet E Sayre Public School,3,3,In Service,41.913547,-87.79876,"(41.913547, -87.79876)"
1674190372690995872,Public Rack - Kedzie Ave & 58th St,2,2,In Service,41.788263,-87.703576,"(41.788263, -87.703576)"
1674190424230603494,Public Rack - Lafayette Ave & 119th St,1,1,In Service,41.677853,-87.623447,"(41.677853, -87.623447)"
1674190480065178438,Public Rack - McCormick Blvd & Devon Ave,3,3,In Service,41.996194,-87.712,"(41.996194, -87.712)"
1674190501540014956,Public Rack - Milwaukee Ave & Addison St,3,3,In Service,41.94651,-87.735721,"(41.94651, -87.735721)"
1674190501540014960,Public Rack - Milwaukee Ave & Diversey Ave,2,2,In Service,41.93123,-87.711501,"(41.93123, -87.711501)"
1674190230957074842,Public Rack - Champlain Ave & 134th St,2,2,In Service,41.657379,-87.606444,"(41.657379, -87.606444)"
1674190505834982258,Public Rack - Milwaukee Ave & Haussen Ct,2,2,In Service,41.937752,-87.721623,"(41.937752, -87.721623)"
1674190505834982260,Public Rack - Milwaukee Ave & School St,1,1,In Service,41.940648,-87.726087,"(41.940648, -87.726087)"
1674190505834982262,Public Rack - Monticello Ave & Belmont Ave,2,2,In Service,41.939472,-87.718423,"(41.939472, -87.718423)"
1674190510129949570,Public Rack - Mozart Elementary School,6,6,In Service,41.921325,-87.722375,"(41.921325, -87.722375)"
1674190557374589902,Public Rack - Penn Elementary School / KIPP Ascend Middle School,4,4,In Service,41.8586742,-87.7223835,"(41.8586742, -87.7223835)"
1674190574554459120,Public Rack - Pulaski Rd & 15th St,1,1,In Service,41.8603966,-87.7250977,"(41.8603966, -87.7250977)"
1674190587439361020,Public Rack - Pulaski Rd & Armitage Ave,2,2,In Service,41.91702,-87.727096,"(41.91702, -87.727096)"
1674190587439361022,Public Rack - Pulaski Rd & Fullerton Ave,4,4,In Service,41.924618,-87.727398,"(41.924618, -87.727398)"
1674190587439361024,Public Rack - Pulaski Rd & Roosevelt Rd,1,1,In Service,41.866103,-87.724463,"(41.866103, -87.724463)"
1674190600324262928,Public Rack - Roswell B. Mason Elementary School,4,4,In Service,41.8560219,-87.7298436,"(41.8560219, -87.7298436)"
1674190600324262932,Public Rack - S Kostner Ave & W 18th Pl,1,1,In Service,41.8551905,-87.7345547,"(41.8551905, -87.7345547)"
1674190613209164838,Public Rack - Spaulding Ave & Bryn Mawr Ave,2,2,In Service,41.982964,-87.711441,"(41.982964, -87.711441)"
1674190617504132138,Public Rack - Spaulding Ave & Evergreen Ave,2,2,In Service,41.905317,-87.709521,"(41.905317, -87.709521)"
1674190617504132140,Public Rack - Spaulding Ave & North Ave,4,4,In Service,41.910138,-87.709553,"(41.910138, -87.709553)"
1674190621799099444,Public Rack - St Louis Ave & Berteau Ave,1,1,In Service,41.958373,-87.715685,"(41.958373, -87.715685)"
1674190673338707100,Public Rack - Western Ave & Jarvis Ave,1,1,In Service,42.016398,-87.690376,"(42.016398, -87.690376)"
1674190677633674404,Public Rack - Whipple St & 26th St,2,2,In Service,41.843636,-87.701931,"(41.843636, -87.701931)"
1674190694813543600,Public Rack - Zapata Academy,3,3,In Service,41.841655,-87.734366,"(41.841655, -87.734366)"
1677249772289529864,Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,1,1,In Service,41.9830174,-87.7096999,"(41.9830174, -87.7096999)"
1677249772289529866,Public Rack - Christiana Ave & Bryn Mawr Ave,1,1,In Service,41.982838,-87.71233,"(41.982838, -87.71233)"
1677249772289529870,Public Rack - Spaulding Ave & Foster Ave,1,1,In Service,41.975921,-87.710415,"(41.975921, -87.710415)"
1677249776584497168,Public Rack - Christiana Ave & Lawrence Ave,2,2,In Service,41.968547,-87.712582,"(41.968547, -87.712582)"
1677249780879464466,Public Rack - Sawyer Ave & Lawrence Ave,1,1,In Service,41.9683,-87.709435,"(41.9683, -87.709435)"
1677249780879464468,Public Rack - Milwaukee Ave & Waveland Ave,1,1,In Service,41.947472,-87.737875,"(41.947472, -87.737875)"
1677249785174431766,Public Rack - Karlov Ave & Milwaukee Ave,1,1,In Service,41.942702,-87.730011,"(41.942702, -87.730011)"
1677249785174431768,Public Rack - Kedvale Ave & Addison St,2,2,In Service,41.947174,-87.730837,"(41.947174, -87.730837)"
35,Streeter Dr & Grand Ave,47,47,In Service,41.892278,-87.612043,"(41.892278, -87.612043)"
1674190484360145738,Public Rack - Melvina Ave & Belmont Ave,1,1,In Service,41.9384207,-87.7813896,"(41.9384207, -87.7813896)"
1695776976641823202,Public Rack - Ewing Ave & 107th St,1,1,In Service,41.700378,-87.535276,"(41.700378, -87.535276)"
289,Wells St & Concord Ln,19,19,In Service,41.912133,-87.634656,"(41.912133, -87.634656)"
1695776978415481326,Public Rack - Ave L & 105th St,1,1,In Service,41.703542,-87.536634,"(41.703542, -87.536634)"
1695776985249749774,Public Rack - Ewing Ave & 95th St,1,1,In Service,41.722376,-87.5358299,"(41.722376, -87.5358299)"
1683527967940622360,Public Rack - Vincennes Ave & 91st St,1,1,In Service,41.728122,-87.648524,"(41.728122, -87.648524)"
684,Prospect Sq & 91st St,15,15,In Service,41.7282338,-87.6675239,"(41.7282338, -87.6675239)"
1594046426757944042,Western Ave & Berteau Ave,6,6,In Service,41.95774,-87.688273,"(41.95774, -87.688273)"
1683527963645655060,Public Rack - State ST & 42nd St,1,1,In Service,41.819067,-87.626417,"(41.819067, -87.626417)"
1674190282496682480,Public Rack - Eggleston Ave & 114th St,3,3,In Service,41.686642,-87.633547,"(41.686642, -87.633547)"
555,Ashland Ave & 50th St,11,11,In Service,41.803023,-87.664699,"(41.803023, -87.664699)"
1695776985249749776,Public Rack - Ashland Ave & 91st St,1,1,In Service,41.728271,-87.662673,"(41.728271, -87.662673)"
1683527931525155816,Public Rack - Crandon Ave & 80th St,1,1,In Service,41.749519,-87.568831,"(41.749519, -87.568831)"
524,Austin Blvd & Chicago Ave,7,7,In Service,41.894887,-87.774704,"(41.894887, -87.774704)"
1683527937875852272,Public Rack - Jeffery Blvd & 81st St,1,1,In Service,41.74927751,-87.57585394,"(41.74927751, -87.57585394)"
1674190462885309226,Public Rack - Lowe Ave & 94th St,2,2,In Service,41.724234,-87.639453,"(41.724234, -87.639453)"
1683527937875852268,Public Rack - Houston Ave & 130th St,1,1,In Service,41.658962,-87.548528,"(41.658962, -87.548528)"
1683527944410057716,Public Rack - King Dr & 115th St,1,1,In Service,41.685239,-87.613418,"(41.685239, -87.613418)"
1683527955055720452,Public Rack - Michigan Ave & 107th St,1,1,In Service,41.699671,-87.621034,"(41.699671, -87.621034)"
62,McCormick Place,27,27,In Service,41.851375173,-87.618834649,"(41.8513751729, -87.6188346489)"
1695776948350710232,Public Rack - Lamon Ave & Erie St,3,3,In Service,41.892114,-87.746676,"(41.892114, -87.746676)"
1695776956940644828,Public Rack - Halsted St & 113th St,1,1,In Service,41.68851,-87.642512,"(41.68851, -87.642512)"
1695776957520678960,Public Rack - Wallace St & 119th St,1,1,In Service,41.677629,-87.637554,"(41.677629, -87.637554)"
1674190462885309228,Public Rack - Lowe Ave & 98th St,2,2,In Service,41.715887,-87.639228,"(41.715887, -87.639228)"
1674190467180276530,Public Rack - Mackinaw Ave & 106th St,1,1,In Service,41.702557,-87.542728,"(41.702557, -87.542728)"
1674190467180276532,Public Rack - Mackinaw Ave & 108th St,1,1,In Service,41.699008,-87.542833,"(41.699008, -87.542833)"
1448642179437434486,Martin Luther King Dr & 111th St,6,6,In Service,41.692638956,-87.613673865,"(41.69263895647179, -87.61367386484747)"
1695776985071215288,Public Rack - Ewing Ave & 102nd St,1,1,In Service,41.709948,-87.535365,"(41.709948, -87.535365)"
1695780074116615022,Public Rack - Richmond St & Thorndale Ave,10,10,In Service,41.988931,-87.702785,"(41.988931, -87.702785)"
1674190467180276534,Public Rack - Mackinaw Ave & 85th St,1,1,In Service,41.741897,-87.543162,"(41.741897, -87.543162)"
1683527959350687752,Public Rack - Saginaw Ave & 93rd St,1,1,In Service,41.726199,-87.559252,"(41.726199, -87.559252)"
1695776980954782472,Public Rack - Ewing Ave & 106th St,2,2,In Service,41.7024928,-87.5351313,"(41.7024928, -87.5351313)"
1683527963645655062,Public Rack - Stony Island & 87th St,1,1,In Service,41.7367,-87.585815,"(41.7367, -87.585815)"
1695776989544717076,Public Rack - Langley Ave & 87th St,1,1,In Service,41.735828,-87.606981,"(41.735828, -87.606981)"
1695780083082689008,Public Rack - Kostner Ave & Wrightwood Ave,9,9,In Service,41.92786,-87.735756,"(41.92786, -87.735756)"
1695776990330095648,Public Rack - Clyde Ave & 87th St,3,3,In Service,41.73715,-87.57319,"(41.73715, -87.57319)"
1683527927230188514,Public Rack - 53rd St & Indiana Ave,1,1,In Service,41.798015,-87.620745,"(41.798015, -87.620745)"
1683527942170819574,Public Rack - King Dr & Oakwood Blvd,1,1,In Service,41.822827,-87.616486,"(41.822827, -87.616486)"
1683527950760754170,Public Rack - Langley Ave & Oakwood Blvd,2,2,In Service,41.822839,-87.609525,"(41.822839, -87.609525)"
1695777015314520896,Public Rack - Fullerton Ave & Narragansett Ave,1,1,In Service,41.923739,-87.785835,"(41.923739, -87.785835)"
1695777017650221152,Public Rack - Pulaski Rd & Lake St,1,1,In Service,41.885577,-87.72606,"(41.885577, -87.72606)"
1683527957294958598,Public Rack - Paxton Ave & 79th St,1,1,In Service,41.75167773,-87.57045748,"(41.75167773, -87.57045748)"
134,Peoria St & Jackson Blvd,19,19,In Service,41.877641596,-87.649617791,"(41.8776415962753, -87.64961779117584)"
1695776953225711660,Public Rack - Roscoe St & Osceola Ave,1,1,In Service,41.942201,-87.813168,"(41.942201, -87.813168)"
1695776956346497674,Public Rack - Normal Ave & 111th St,1,1,In Service,41.692303,-87.635478,"(41.692303, -87.635478)"
1695776963774913278,Public Rack - Union Ave & 111th St,1,1,In Service,41.692232,-87.640609,"(41.692232, -87.640609)"
1695776968069880576,Public Rack - Princeton Ave & 103rd Pl,1,1,In Service,41.70633,-87.630936,"(41.70633, -87.630936)"
1695776969825546724,Public Rack - Halsted St & 109th St,1,1,In Service,41.695655,-87.642804,"(41.695655, -87.642804)"
24,Fairbanks Ct & Grand Ave,15,15,In Service,41.891847372,-87.620580196,"(41.89184737210993, -87.62058019638062)"
259,California Ave & Francis Pl (Temp),15,15,In Service,41.918491154,-87.697422802,"(41.91849115368695, -87.69742280244827)"
350,Ashland Ave & Chicago Ave,15,15,In Service,41.895172713,-87.667547017,"(41.8951727127816, -87.66754701733589)"
1683527972235589660,Public Rack - Western Ave & Devon Ave,1,1,In Service,41.997579,-87.689713,"(41.997579, -87.689713)"
